Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time(s),IQ demod Meas Time(s),RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
5240000000,8,20000000,54Mbps,OFDM,0.003,0.016,-35.04,15.97,16.75,7.66,7.52,7.93,-10.61,-11.9,-24.76,-0.01,-0.09,0.41,1.27,1.24,26
5240000000,9,20000000,54Mbps,OFDM,0.004,0.018,-35.16,17,18.38,8.9,8.86,8.97,-10.57,-13.39,-25.8,0,-0.15,0.38,1.25,1.25,26
5240000000,10,20000000,54Mbps,OFDM,0.003,0.017,-35.99,18.37,18.87,9.97,9.91,10.01,-10.55,-11,-26.97,0,-0.18,0.35,1.27,1.28,26
5240000000,12,20000000,54Mbps,OFDM,0.003,0.017,-34.86,20.99,21.59,11.97,11.88,12.03,-10.63,-9.91,-27.8,-0.01,-0.06,0.46,1.29,1.29,25
5240000000,14,20000000,54Mbps,OFDM,0.003,0.017,-34.15,22.37,22.92,13.97,13.92,14.06,-10.62,-8.2,-31.02,-0.02,-0.08,0.54,1.25,1.29,26
5240000000,15,20000000,54Mbps,OFDM,0.003,0.017,-31.63,23.33,23.87,14.9,14.77,15,-10.67,-8.59,-32.5,-0.02,-0.09,0.54,1.27,1.3,25
5260000000,1,20000000,54Mbps,OFDM,0.045,0.018,-34.57,11.49,11.88,2.97,2.72,3.1,-10.49,-10,-19.87,-0.01,-0.2,0.45,1.28,1.31,26
5260000000,2,20000000,54Mbps,OFDM,0.004,0.019,-34.72,10.82,12.09,2.31,2.18,2.53,-10.56,-9.98,-19.34,-0.02,-0.03,0.32,1.3,1.3,26
5260000000,4,20000000,54Mbps,OFDM,0.003,0.017,-35.04,10.82,12.55,3.2,3.12,3.35,-10.64,-10.17,-20.12,-0.03,-0.05,0.46,1.3,1.31,26
5260000000,6,20000000,54Mbps,OFDM,0.003,0.018,-35.41,13.67,14.35,5.03,4.98,5.11,-10.6,-10.41,-22.28,-0.02,-0.16,0.43,1.31,1.34,26
5260000000,8,20000000,54Mbps,OFDM,0.003,0.018,-35.42,15.75,16.43,7.6,7.36,7.73,-10.65,-10.58,-24.41,-0.04,-0.13,0.49,1.27,1.29,26
5260000000,9,20000000,54Mbps,OFDM,0.002,0.018,-35.77,17.66,17.91,8.93,8.86,9.04,-10.59,-11.42,-25.66,-0.03,-0.19,0.38,1.3,1.3,26
5260000000,10,20000000,54Mbps,OFDM,0.003,0.018,-36.07,18.78,19.33,9.86,9.81,9.93,-10.59,-10.69,-26.69,-0.01,-0.15,0.41,1.3,1.29,26
5260000000,12,20000000,54Mbps,OFDM,0.003,0.018,-34.13,20.67,21.01,12.02,12,12.05,-10.62,-9.84,-27.53,-0.02,-0.16,0.43,1.27,1.31,26
5260000000,14,20000000,54Mbps,OFDM,0.004,0.018,-33.7,21.71,21.97,13.84,13.81,13.86,-10.67,-10.16,-30.91,-0.03,-0.18,0.5,1.28,1.33,25
5260000000,15,20000000,54Mbps,OFDM,0.004,0.019,-32.61,22.97,23.46,14.9,14.87,14.94,-10.7,-8.73,-33.1,-0.04,-0.25,0.54,1.26,1.26,-26
5280000000,1,20000000,54Mbps,OFDM,0.045,0.022,-35.22,3.66,5.22,-4.25,-4.34,-4.09,-10.64,-12.02,-12.56,-0.02,-0.11,0.31,1.26,1.22,26
5280000000,2,20000000,54Mbps,OFDM,0.004,0.042,-35.13,4.8,5.28,-3.76,-3.77,-3.74,-10.71,-11.27,-13,-0.01,-0.12,0.4,1.28,1.25,26
5280000000,4,20000000,54Mbps,OFDM,0.004,0.019,-34.39,10.42,11.18,1.81,1.7,1.92,-10.63,-12,-18.47,-0.03,-0.16,0.44,1.3,1.29,26
5280000000,6,20000000,54Mbps,OFDM,0.003,0.017,-34.72,13.31,13.92,4.82,4.77,4.92,-10.65,-9.38,-20.87,-0.04,0.06,0.43,1.32,1.3,26
5280000000,8,20000000,54Mbps,OFDM,0.003,0.017,-35.24,16.48,16.68,7.53,7.47,7.6,-10.56,-10.11,-23.25,-0.03,-0.08,0.41,1.28,1.3,26
5280000000,9,20000000,54Mbps,OFDM,0.004,0.017,-35.86,17,17.59,8.71,8.65,8.78,-10.58,-9.1,-24.46,-0.02,-0.06,0.52,1.29,1.27,26
5280000000,10,20000000,54Mbps,OFDM,0.003,0.017,-35.34,18.04,19.73,9.76,9.67,9.84,-10.61,-10.54,-25.32,-0.03,-0.21,0.53,1.3,1.32,26
5280000000,12,20000000,54Mbps,OFDM,0.003,0.018,-34.78,20.37,22.55,11.9,11.84,11.95,-10.62,-9.49,-25.85,-0.06,0.02,0.53,1.29,1.28,26
5280000000,14,20000000,54Mbps,OFDM,0.003,0.018,-34.21,22.24,23.05,13.85,13.81,13.88,-10.61,-10.05,-29.07,-0.04,-0.1,0.46,1.26,1.3,26
5280000000,15,20000000,54Mbps,OFDM,0.004,0.019,-32.87,22.26,23.5,14.8,14.74,14.9,-10.64,-9.84,-29.61,-0.03,-0.06,0.49,1.26,1.25,26
5300000000,1,20000000,54Mbps,OFDM,0.045,0.016,-35.05,4.02,4.52,-4.13,-4.16,-4.11,-10.52,-11.39,-13.21,-0.01,-0.34,0.43,1.28,1.29,25
5300000000,2,20000000,54Mbps,OFDM,0.003,0.041,-34.71,4.57,5.64,-3.69,-3.71,-3.64,-10.62,-12.09,-13.67,-0.04,-0.26,0.38,1.3,1.31,26
5300000000,4,20000000,54Mbps,OFDM,0.004,0.037,-34.78,10.02,11.11,1.64,1.58,1.73,-10.62,-10.29,-18.42,0.01,-0.04,0.39,1.31,1.32,25
5300000000,6,20000000,54Mbps,OFDM,0.003,0.017,-35.25,13.16,13.81,4.82,4.74,4.93,-10.59,-11.46,-21.97,-0.01,-0.33,0.42,1.3,1.31,26
5300000000,8,20000000,54Mbps,OFDM,0.003,0.018,-35.44,16.55,17.05,7.43,7.41,7.49,-10.63,-11.54,-23.68,-0.04,-0.1,0.53,1.29,1.3,25
5300000000,9,20000000,54Mbps,OFDM,0.002,0.018,-35.4,16.8,17.76,8.7,8.58,8.79,-10.64,-12.53,-25.44,-0.03,-0.06,0.42,1.27,1.25,25
5300000000,10,20000000,54Mbps,OFDM,0.002,0.018,-35.45,17.86,18.67,9.69,9.64,9.72,-10.61,-10.11,-26.66,-0.01,-0.22,0.46,1.28,1.29,26
5300000000,12,20000000,54Mbps,OFDM,0.003,0.018,-34.75,20.36,21.56,11.82,11.45,12.05,-10.66,-10.86,-27.86,-0.01,-0.19,0.45,1.26,1.28,25
5300000000,14,20000000,54Mbps,OFDM,0.003,0.018,-34.35,21.69,22.87,13.75,13.64,13.91,-10.53,-12.98,-30.33,-0.02,-0.17,0.38,1.27,1.3,26
5300000000,15,20000000,54Mbps,OFDM,0.003,0.019,-32.77,22.39,23.79,14.72,14.64,14.82,-10.68,-12.2,-32.59,-0.03,-0.18,0.52,1.23,1.24,26
5320000000,1,20000000,54Mbps,OFDM,0.045,0.019,-34.17,5.53,6.13,-3.13,-3.22,-3.02,-10.58,-10.61,-15.38,-0.03,-0.28,0.48,1.26,1.27,26
5320000000,2,20000000,54Mbps,OFDM,0.004,0.02,-34.71,4.36,5.88,-3.56,-3.62,-3.49,-10.65,-8.87,-15.16,-0.05,-0.18,0.41,1.29,1.29,26
5320000000,4,20000000,54Mbps,OFDM,0.003,0.017,-34.21,10.03,11.98,1.76,1.73,1.77,-10.56,-10.9,-20.21,-0.05,-0.05,0.43,1.29,1.29,26
5320000000,6,20000000,54Mbps,OFDM,0.004,0.018,-35.32,12.62,14.1,4.89,4.86,4.92,-10.67,-11.27,-23.24,-0.04,-0.23,0.33,1.27,1.3,25
5320000000,8,20000000,54Mbps,OFDM,0.003,0.019,-36.06,15.88,18.49,7.43,7.32,7.57,-10.6,-9.68,-25.02,-0.04,-0.11,0.42,1.27,1.28,26
5320000000,9,20000000,54Mbps,OFDM,0.004,0.019,-35.46,17.28,18.53,8.73,8.65,8.77,-10.7,-9.39,-26.59,-0.04,-0.24,0.44,1.24,1.26,26
5320000000,10,20000000,54Mbps,OFDM,0.003,0.019,-36.31,18.24,19.37,9.74,9.68,9.8,-10.63,-11.3,-27.51,-0.04,-0.24,0.35,1.29,1.28,26
5320000000,12,20000000,54Mbps,OFDM,0.003,0.016,-35.4,19.95,20.55,11.74,11.56,11.99,-10.64,-11.01,-28.31,-0.02,-0.4,0.4,1.28,1.32,26
5320000000,14,20000000,54Mbps,OFDM,0.003,0.017,-33.27,21.94,22.75,13.8,13.75,13.88,-10.63,-10.53,-30.5,-0.02,-0.18,0.43,1.24,1.27,26
5320000000,15,20000000,54Mbps,OFDM,0.003,0.017,-32.99,22.39,23.85,14.81,14.79,14.83,-10.63,-11.81,-32.51,-0.05,-0.12,0.5,1.27,1.29,26
5500000000,1,20000000,54Mbps,OFDM,0.045,0.018,-34.3,5.84,7.17,-2.1,-2.34,-1.9,-10.64,-10.41,-15.08,-0.03,-0.1,0.45,1.3,1.28,26
5500000000,2,20000000,54Mbps,OFDM,0.003,0.041,-34.13,6.89,7.67,-1.54,-1.55,-1.51,-10.61,-9.5,-15.71,-0.03,-0.18,0.46,1.31,1.32,26
5500000000,4,20000000,54Mbps,OFDM,0.004,0.024,-34.13,11.28,11.86,2.49,2.47,2.51,-10.55,-9.24,-19.38,-0.02,-0.02,0.44,1.31,1.32,-26
5500000000,6,20000000,54Mbps,OFDM,0.003,0.018,-35.02,13.49,14.86,5.41,5.33,5.48,-10.63,-8.13,-21.79,-0.02,-0.11,0.38,1.3,1.31,26
5500000000,8,20000000,54Mbps,OFDM,0.002,0.018,-35.11,16.01,17.37,7.71,7.65,7.79,-10.69,-11.11,-23.4,-0.03,-0.1,0.43,1.29,1.27,26
5500000000,9,20000000,54Mbps,OFDM,0.003,0.018,-35.55,17.48,18.06,8.8,8.75,8.84,-10.57,-11.18,-24.59,-0.04,-0.07,0.37,1.29,1.3,26
5500000000,10,20000000,54Mbps,OFDM,0.004,0.018,-34.95,18.21,20.34,9.89,9.85,9.93,-10.62,-9.36,-26.06,0,-0.06,0.38,1.31,1.33,-26
5500000000,12,20000000,54Mbps,OFDM,0.003,0.018,-34.52,20.57,20.89,11.83,11.74,11.94,-10.56,-9.81,-27.93,-0.03,-0.16,0.53,1.3,1.29,26
5500000000,14,20000000,54Mbps,OFDM,0.003,0.018,-33.89,22.27,22.73,13.74,13.69,13.8,-10.63,-8.73,-28.42,-0.03,-0.02,0.48,1.3,1.28,26
5500000000,15,20000000,54Mbps,OFDM,0.003,0.018,-33.65,22.87,23.01,14.81,14.66,14.9,-10.59,-9.04,-29.72,-0.03,-0.13,0.49,1.28,1.3,-26
5520000000,1,20000000,54Mbps,OFDM,0.045,0.019,-34.31,6.06,7.22,-1.99,-2.2,-1.83,-10.69,-9.8,-15.15,-0.01,-0.18,0.45,1.3,1.32,26
5520000000,2,20000000,54Mbps,OFDM,0.004,0.033,-33.59,6.2,7.7,-1.54,-1.57,-1.49,-10.61,-10.57,-15.52,-0.02,-0.31,0.58,1.29,1.3,25
5520000000,4,20000000,54Mbps,OFDM,0.004,0.039,-34.63,10.37,11.28,2.51,2.47,2.54,-10.6,-11.11,-19.19,-0.01,-0.11,0.39,1.3,1.31,26
5520000000,6,20000000,54Mbps,OFDM,0.004,0.017,-34.68,14.07,14.64,5.31,5.22,5.36,-10.6,-10.51,-21.9,-0.01,-0.3,0.35,1.31,1.35,26
5520000000,8,20000000,54Mbps,OFDM,0.004,0.017,-35.56,15.8,16.62,7.61,7.51,7.71,-10.57,-9.68,-23.3,-0.01,-0.23,0.43,1.32,1.32,26
5520000000,9,20000000,54Mbps,OFDM,0.003,0.017,-35.82,16.6,17.51,8.7,8.68,8.71,-10.56,-12.78,-24.49,-0.01,-0.17,0.38,1.3,1.32,26
5520000000,10,20000000,54Mbps,OFDM,0.003,0.017,-34.64,18.61,19.93,9.89,9.83,10.02,-10.66,-9.47,-25.75,-0.03,-0.16,0.53,1.3,1.27,26
5520000000,12,20000000,54Mbps,OFDM,0.003,0.017,-33.74,20.05,20.43,11.75,11.64,11.85,-10.63,-9.08,-27.43,-0.02,-0.07,0.47,1.28,1.31,-25
5520000000,14,20000000,54Mbps,OFDM,0.004,0.018,-33.95,21.78,23.4,13.78,13.72,13.85,-10.68,-12.95,-28.79,-0.02,-0.11,0.53,1.26,1.25,-26
5520000000,15,20000000,54Mbps,OFDM,0.003,0.018,-33.35,22.98,23.44,14.78,14.75,14.82,-10.69,-7.95,-29.97,-0.03,-0.1,0.51,1.25,1.29,-25
5540000000,1,20000000,54Mbps,OFDM,0.045,0.042,-34.39,5.04,6.06,-2.73,-2.92,-2.56,-10.66,-11.64,-14.8,-0.02,-0.19,0.45,1.32,1.32,26
5540000000,2,20000000,54Mbps,OFDM,0.004,0.02,-34.49,6.69,7.46,-1.64,-1.67,-1.59,-10.58,-10.84,-15.86,-0.01,-0.19,0.42,1.34,1.34,26
5540000000,4,20000000,54Mbps,OFDM,0.003,0.018,-34.38,10.54,11.14,2.35,2.34,2.38,-10.66,-8.64,-19.7,-0.02,-0.2,0.55,1.32,1.32,26
5540000000,6,20000000,54Mbps,OFDM,0.003,0.018,-34.75,13.58,14.54,5.38,5.33,5.45,-10.67,-12.03,-22.47,-0.03,-0.13,0.39,1.32,1.31,26
5540000000,8,20000000,54Mbps,OFDM,0.004,0.019,-35.08,16.69,16.96,7.51,7.44,7.61,-10.54,-10.09,-23.87,-0.01,-0.09,0.51,1.31,1.32,26
5540000000,9,20000000,54Mbps,OFDM,0.003,0.02,-35.73,17.15,17.85,8.66,8.58,8.71,-10.67,-11.5,-25.38,0,-0.15,0.44,1.34,1.33,26
5540000000,10,20000000,54Mbps,OFDM,0.003,0.019,-35.56,18.24,19.13,9.8,9.74,9.82,-10.65,-9.75,-26.63,-0.01,-0.1,0.44,1.31,1.29,-26
5540000000,12,20000000,54Mbps,OFDM,0.003,0.018,-34.91,20.12,20.88,11.74,11.71,11.78,-10.65,-10.62,-29.23,-0.01,-0.27,0.41,1.28,1.29,-25
5540000000,14,20000000,54Mbps,OFDM,0.004,0.018,-33.75,22.53,23,13.8,13.7,13.87,-10.68,-11.44,-30.13,0.01,-0.08,0.53,1.22,1.23,-26
5540000000,15,20000000,54Mbps,OFDM,0.003,0.018,-33.23,22.79,23.24,14.7,14.59,14.78,-10.61,-10.81,-32.05,-0.01,-0.19,0.49,1.24,1.24,-26
5560000000,1,20000000,54Mbps,OFDM,0.046,0.042,-34.16,11.15,12.86,2.91,2.52,3.19,-10.6,-10.41,-20.47,0.01,-0.07,0.36,1.34,1.33,26
5560000000,2,20000000,54Mbps,OFDM,0.004,0.037,-33.89,10.73,11.09,2.17,1.98,2.29,-10.59,-11.12,-19.92,-0.01,-0.2,0.41,1.34,1.38,26
5560000000,4,20000000,54Mbps,OFDM,0.003,0.016,-34.23,11.53,13.25,3.19,2.96,3.57,-10.66,-10.47,-20.94,0.01,-0.24,0.46,1.33,1.36,26
5560000000,6,20000000,54Mbps,OFDM,0.003,0.017,-34.68,13.51,15.57,5.2,5.14,5.24,-10.57,-9.71,-22.68,0,-0.1,0.37,1.32,1.32,26
5560000000,8,20000000,54Mbps,OFDM,0.003,0.018,-35.75,15.54,16.52,7.45,7.39,7.53,-10.66,-11.94,-24.55,0,-0.04,0.46,1.32,1.32,26
5560000000,9,20000000,54Mbps,OFDM,0.004,0.018,-35.72,17.92,18.42,8.53,8.46,8.61,-10.63,-12.52,-25.65,-0.05,-0.06,0.38,1.31,1.34,26
5560000000,10,20000000,54Mbps,OFDM,0.004,0.019,-35.32,17.97,19.25,9.65,9.58,9.72,-10.64,-10.32,-26.82,0.01,0.03,0.55,1.31,1.34,-26
5560000000,12,20000000,54Mbps,OFDM,0.003,0.017,-34.62,20.16,20.87,11.61,11.54,11.67,-10.63,-9.37,-29.58,0,-0.11,0.52,1.28,1.24,-26
5560000000,14,20000000,54Mbps,OFDM,0.004,0.017,-34.51,21.75,21.98,13.59,13.38,13.76,-10.58,-12.78,-29.47,-0.04,0.11,0.49,1.25,1.27,-25
5560000000,15,20000000,54Mbps,OFDM,0.003,0.018,-32.49,22.94,23.83,14.64,14.61,14.68,-10.57,-10.52,-30.85,-0.02,-0.01,0.65,1.26,1.25,26
5580000000,1,20000000,54Mbps,OFDM,0.046,0.022,-34.47,10.74,12.42,2.93,2.72,3.08,-10.61,-9.18,-20.4,-0.03,-0.22,0.46,1.34,1.33,26
5580000000,2,20000000,54Mbps,OFDM,0.004,0.039,-33.98,10.3,11.74,2.09,1.99,2.21,-10.68,-11.04,-19.86,-0.02,-0.27,0.48,1.34,1.37,26
5580000000,4,20000000,54Mbps,OFDM,0.003,0.018,-34.39,10.23,11.38,2.23,2.07,2.34,-10.62,-11.62,-19.77,-0.01,-0.05,0.58,1.35,1.37,-25
5580000000,6,20000000,54Mbps,OFDM,0.003,0.018,-34.99,13.28,13.65,4.93,4.9,4.99,-10.64,-10.95,-22.47,0,-0.19,0.5,1.33,1.34,25
5580000000,8,20000000,54Mbps,OFDM,0.003,0.017,-35.01,15.96,17.34,7.54,7.47,7.61,-10.7,-10.84,-24.34,-0.01,-0.16,0.4,1.32,1.31,26
5580000000,9,20000000,54Mbps,OFDM,0.003,0.019,-35.26,16.76,17.77,8.44,8.41,8.48,-10.64,-9.67,-25.24,0,0.07,0.39,1.32,1.3,26
5580000000,10,20000000,54Mbps,OFDM,0.003,0.018,-35,17.81,19.17,9.51,9.44,9.62,-10.71,-11.46,-26.95,-0.02,-0.26,0.42,1.31,1.33,26
5580000000,12,20000000,54Mbps,OFDM,0.003,0.018,-35.19,20.56,20.65,11.47,11.45,11.52,-10.61,-8.89,-28.97,-0.01,-0.16,0.45,1.31,1.3,-25
5580000000,14,20000000,54Mbps,OFDM,0.004,0.018,-33.46,21.72,22.57,13.58,13.47,13.66,-10.65,-9.75,-30.3,-0.04,0.06,0.51,1.3,1.3,-26
5580000000,15,20000000,54Mbps,OFDM,0.004,0.018,-33.07,22.56,23.44,14.57,14.55,14.59,-10.67,-7.09,-32.66,-0.03,0.09,0.61,1.26,1.28,-26
5600000000,1,20000000,54Mbps,OFDM,0.045,0.019,-33.82,13.5,13.84,4.29,4.13,4.42,-10.67,-11.92,-21.84,-0.02,-0.01,0.47,1.32,1.31,26
5600000000,2,20000000,54Mbps,OFDM,0.003,0.019,-33.82,12.77,12.95,3.87,3.56,4.04,-10.63,-8.33,-21.68,-0.01,0,0.53,1.37,1.38,25
5600000000,4,20000000,54Mbps,OFDM,0.003,0.02,-34.59,12.24,13.6,3.88,3.69,4.03,-10.68,-12.13,-21.58,-0.02,-0.06,0.44,1.33,1.33,26
5600000000,6,20000000,54Mbps,OFDM,0.003,0.02,-35.11,13.35,14.57,5.02,4.95,5.06,-10.64,-10.84,-22.84,-0.02,-0.22,0.45,1.34,1.37,-26
5600000000,8,20000000,54Mbps,OFDM,0.003,0.017,-35.55,15.88,17.53,7.48,7.43,7.51,-10.62,-10.51,-24.47,0.01,-0.15,0.49,1.32,1.31,26
5600000000,9,20000000,54Mbps,OFDM,0.003,0.017,-35.06,17.32,17.73,8.63,8.61,8.65,-10.66,-11.75,-25.74,-0.02,-0.08,0.48,1.32,1.35,26
5600000000,10,20000000,54Mbps,OFDM,0.003,0.017,-35.05,17.83,18.97,9.75,9.61,9.9,-10.59,-10.74,-27.28,-0.02,0.05,0.48,1.32,1.3,26
5600000000,12,20000000,54Mbps,OFDM,0.003,0.016,-34.76,20.21,20.95,11.7,11.6,11.76,-10.64,-10.87,-29.43,0,-0.17,0.46,1.31,1.29,-26
5600000000,14,20000000,54Mbps,OFDM,0.003,0.017,-33.26,22.1,22.79,13.7,13.68,13.72,-10.72,-11.68,-30.29,-0.01,0.04,0.64,1.28,1.26,-26
5600000000,15,20000000,54Mbps,OFDM,0.004,0.016,-33.27,22.79,23.09,14.74,14.55,14.84,-10.64,-9.41,-31.72,0,0.22,0.56,1.28,1.27,-26
5620000000,1,20000000,54Mbps,OFDM,0.045,0.024,-34.63,12.3,13.42,4.39,4.33,4.43,-10.6,-10.12,-22.11,-0.03,-0.06,0.4,1.35,1.35,26
5620000000,2,20000000,54Mbps,OFDM,0.003,0.04,-34.29,11.94,12.66,2.94,2.72,3.25,-10.63,-10.7,-20.63,-0.03,0.04,0.48,1.36,1.35,26
5620000000,4,20000000,54Mbps,OFDM,0.004,0.018,-34.44,11.33,11.84,3.51,3.32,3.61,-10.65,-10.05,-21.18,0,-0.11,0.56,1.34,1.33,26
5620000000,6,20000000,54Mbps,OFDM,0.004,0.018,-34.84,13.38,13.9,5.23,5.2,5.27,-10.63,-10.23,-22.67,0.01,-0.03,0.55,1.35,1.32,-26
5620000000,8,20000000,54Mbps,OFDM,0.003,0.018,-35.13,15.84,17.46,7.74,7.7,7.8,-10.65,-9.49,-24.49,-0.01,0.13,0.48,1.33,1.36,-26
5620000000,9,20000000,54Mbps,OFDM,0.003,0.018,-35.59,17.02,17.76,8.72,8.68,8.75,-10.6,-11.53,-26.55,-0.02,0,0.36,1.34,1.34,26
5620000000,10,20000000,54Mbps,OFDM,0.003,0.017,-34.63,18.52,19.15,9.96,9.91,10.04,-10.61,-8.43,-28.19,-0.01,-0.14,0.42,1.33,1.36,-25
5620000000,12,20000000,54Mbps,OFDM,0.003,0.019,-34.72,20.3,21.01,11.87,11.77,12.01,-10.66,-10.18,-30.12,-0.02,0.07,0.48,1.31,1.33,26
5620000000,14,20000000,54Mbps,OFDM,0.003,0.019,-33.3,22.34,23.12,13.94,13.86,13.99,-10.61,-12.13,-31.64,-0.01,0,0.45,1.27,1.3,-26
5620000000,15,20000000,54Mbps,OFDM,0.003,0.019,-33.15,22.9,23.43,14.81,14.69,14.98,-10.59,-13.47,-33.42,0.01,0.04,0.51,1.25,1.26,-25
5640000000,1,20000000,54Mbps,OFDM,0.045,0.016,-34.47,13.04,13.23,4.61,4.59,4.62,-10.62,-9.72,-21.65,-0.01,-0.13,0.43,1.34,1.37,-26
5640000000,2,20000000,54Mbps,OFDM,0.003,0.042,-33.69,7.11,7.7,-1.37,-1.44,-1.33,-10.66,-10.3,-15.87,-0.01,0.06,0.4,1.35,1.38,26
5640000000,4,20000000,54Mbps,OFDM,0.003,0.036,-33.47,11.24,12.13,2.7,2.64,2.77,-10.5,-8.44,-19.75,-0.01,-0.05,0.51,1.35,1.34,26
5640000000,6,20000000,54Mbps,OFDM,0.003,0.017,-34,13.41,15.34,5.51,5.5,5.52,-10.6,-9.68,-22.59,0.04,-0.2,0.47,1.36,1.37,-26
5640000000,8,20000000,54Mbps,OFDM,0.004,0.016,-34.72,14.8,15.31,6.8,6.6,6.96,-10.62,-10.84,-22.93,-0.02,-0.04,0.54,1.35,1.35,26
5640000000,9,20000000,54Mbps,OFDM,0.003,0.018,-34.38,15.07,16.25,6.68,6.54,6.77,-10.62,-10.42,-23.91,0,-0.2,0.39,1.37,1.34,-26
5640000000,10,20000000,54Mbps,OFDM,0.004,0.018,-34.79,15.77,16.38,7.12,7.02,7.17,-10.59,-8.95,-23.31,0.01,-0.21,0.48,1.37,1.39,-26
5640000000,12,20000000,54Mbps,OFDM,0.004,0.019,-35.21,15.57,17.52,6.92,6.81,6.98,-10.65,-10.76,-23.53,0,-0.31,0.42,1.37,1.39,-26
5640000000,14,20000000,54Mbps,OFDM,0.003,0.017,-34.8,14.9,15.68,6.67,6.6,6.74,-10.58,-8.78,-23.2,-0.01,-0.04,0.44,1.35,1.37,-26
5640000000,15,20000000,54Mbps,OFDM,0.003,0.017,-34.16,14.8,15.31,6.65,6.57,6.8,-10.65,-8.26,-23.38,-0.01,-0.12,0.51,1.34,1.34,-26
5660000000,1,20000000,54Mbps,OFDM,0.045,0.019,-34.22,5.65,5.86,-3.21,-3.29,-3.11,-10.62,-12.28,-14.21,-0.03,0.01,0.51,1.38,1.39,26
5660000000,2,20000000,54Mbps,OFDM,0.003,0.019,-34.03,7.01,7.73,-1.38,-1.42,-1.33,-10.67,-8.9,-16.15,-0.01,-0.03,0.47,1.35,1.31,-26
5660000000,4,20000000,54Mbps,OFDM,0.004,0.019,-34.26,10.45,11.12,2.83,2.75,2.94,-10.7,-9.58,-20,-0.03,-0.08,0.49,1.36,1.36,26
5660000000,6,20000000,54Mbps,OFDM,0.004,0.018,-35.01,14.47,15.2,5.71,5.7,5.72,-10.66,-10.97,-22.76,-0.03,-0.04,0.42,1.36,1.39,-26
5660000000,8,20000000,54Mbps,OFDM,0.004,0.016,-34.64,15.52,17.09,7.13,7.08,7.18,-10.68,-8.37,-23.74,0,-0.1,0.55,1.36,1.39,-25
5660000000,9,20000000,54Mbps,OFDM,0.003,0.018,-34.93,15.12,15.47,6.71,6.63,6.8,-10.57,-10.33,-23.37,-0.01,0.05,0.5,1.35,1.39,-26
5660000000,10,20000000,54Mbps,OFDM,0.002,0.017,-34.65,15.27,15.74,6.72,6.54,6.89,-10.57,-9.84,-24.12,-0.03,-0.1,0.43,1.32,1.31,-26
5660000000,12,20000000,54Mbps,OFDM,0.003,0.017,-34.53,14.6,16.92,6.65,6.6,6.73,-10.59,-11.35,-24.06,-0.01,-0.17,0.55,1.35,1.34,-25
5660000000,14,20000000,54Mbps,OFDM,0.003,0.018,-34.83,15.95,16.38,6.78,6.75,6.81,-10.59,-10.09,-23.49,-0.03,0.08,0.56,1.35,1.32,-26
5660000000,15,20000000,54Mbps,OFDM,0.004,0.018,-34.99,14.75,15.93,6.94,6.68,7.14,-10.61,-10.93,-23.46,0,0.07,0.52,1.34,1.31,-26
5680000000,1,20000000,54Mbps,OFDM,0.046,0.018,-34.31,4.59,5.59,-3.49,-3.52,-3.43,-10.59,-10.39,-14.06,0,-0.03,0.61,1.33,1.34,-26
5680000000,2,20000000,54Mbps,OFDM,0.003,0.039,-34.27,6.89,8.21,-1.36,-1.38,-1.33,-10.63,-12.17,-15.99,0,-0.2,0.55,1.35,1.35,-26
5680000000,4,20000000,54Mbps,OFDM,0.004,0.025,-33.73,11.27,12.22,2.83,2.77,2.88,-10.7,-10.83,-20.34,-0.04,-0.07,0.52,1.35,1.33,-25
5680000000,6,20000000,54Mbps,OFDM,0.003,0.017,-34.66,13.62,15.67,5.59,5.53,5.62,-10.62,-9.42,-23.09,-0.03,-0.1,0.63,1.33,1.31,-26
5680000000,8,20000000,54Mbps,OFDM,0.003,0.017,-34.14,16.32,16.58,7.93,7.84,8.02,-10.48,-10.2,-24.95,-0.02,-0.06,0.57,1.31,1.33,-26
5680000000,9,20000000,54Mbps,OFDM,0.003,0.017,-34.79,17.85,18.29,9.16,9.08,9.27,-10.63,-12.42,-25.36,-0.02,-0.04,0.51,1.32,1.34,-26
5680000000,10,20000000,54Mbps,OFDM,0.003,0.018,-35.15,18.5,20.04,10.2,10.19,10.21,-10.66,-8.76,-26.89,-0.03,0.12,0.76,1.32,1.26,-26
5680000000,12,20000000,54Mbps,OFDM,0.004,0.018,-35.1,20.87,21.51,12.13,12.03,12.18,-10.7,-10.25,-29.71,-0.01,0.04,0.56,1.28,1.27,-26
5680000000,14,20000000,54Mbps,OFDM,0.003,0.018,-34.17,21.69,22.37,13.51,13.38,13.74,-10.53,-10.62,-28.79,-0.02,-0.01,0.66,1.29,1.3,-25
5680000000,15,20000000,54Mbps,OFDM,0.004,0.019,-34.63,22.14,23.28,13.36,13.21,13.49,-10.67,-11.11,-29.05,-0.03,-0.12,0.66,1.29,1.31,-26
