Standard,Frequency(Hz),Channel BW(Hz),Data Rate/MCS Index,Frame Format,Payload Length,Power Level,PER(%),Measurment Time(s)
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-41.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-46.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-51.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-56.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-61.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-66.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-71.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-76.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-78.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-79.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-80.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-81.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-82.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-83.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-84.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-85.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-86.000000,0.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-87.000000,7.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-88.000000,20.500000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-89.000000,72.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-90.000000,98.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-91.000000,100.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-92.000000,100.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-93.000000,100.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-94.000000,100.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-95.000000,100.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-96.000000,100.000000,
802.11 A/G OFDM,5320000000.000000,20000000.000000,12Mbps,OFDM,234,-97.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-15.000000,0.000000,2.524000
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-16.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-17.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-18.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-19.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-20.000000,1.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-21.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-22.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-23.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-24.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-25.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-26.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-31.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-36.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-41.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-46.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-51.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-56.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-61.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-66.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-71.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-76.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-78.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-79.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-80.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-81.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-82.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-83.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-84.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-85.000000,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-86.000000,2.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-87.000000,9.500000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-88.000000,62.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-89.000000,94.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-90.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-91.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-92.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-93.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-94.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-95.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-96.000000,100.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,12Mbps,OFDM,234,-97.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-15.000000,0.000000,2.619000
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-16.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-17.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-18.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-19.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-20.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-21.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-22.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-23.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-24.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-25.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-26.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-31.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-36.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-41.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-46.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-51.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-56.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-61.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-66.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-71.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-76.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-78.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-79.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-80.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-81.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-82.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-83.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-84.000000,0.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-85.000000,0.500000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-86.000000,1.500000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-87.000000,12.500000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-88.000000,61.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-89.000000,96.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-90.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-91.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-92.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-93.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-94.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-95.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-96.000000,100.000000,
802.11 A/G OFDM,5520000000.000000,20000000.000000,12Mbps,OFDM,234,-97.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-15.000000,0.000000,2.618000
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-16.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-17.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-18.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-19.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-20.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-21.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-22.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-23.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-24.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-25.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-26.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-31.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-36.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-41.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-46.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-51.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-56.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-61.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-66.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-71.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-76.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-78.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-79.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-80.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-81.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-82.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-83.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-84.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-85.000000,0.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-86.000000,4.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-87.000000,9.500000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-88.000000,67.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-89.000000,99.500000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-90.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-91.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-92.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-93.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-94.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-95.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-96.000000,100.000000,
802.11 A/G OFDM,5540000000.000000,20000000.000000,12Mbps,OFDM,234,-97.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-15.000000,0.000000,2.525000
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-16.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-17.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-18.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-19.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-20.000000,0.500000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-21.000000,0.500000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-22.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-23.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-24.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-25.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-26.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-31.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-36.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-41.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-46.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-51.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-56.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-61.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-66.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-71.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-76.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-78.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-79.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-80.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-81.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-82.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-83.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-84.000000,0.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-85.000000,0.500000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-86.000000,3.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-87.000000,20.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-88.000000,79.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-89.000000,99.500000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-90.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-91.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-92.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-93.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-94.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-95.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-96.000000,100.000000,
802.11 A/G OFDM,5560000000.000000,20000000.000000,12Mbps,OFDM,234,-97.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-15.000000,0.000000,2.613000
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-16.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-17.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-18.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-19.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-20.000000,0.500000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-21.000000,0.500000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-22.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-23.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-24.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-25.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-26.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-31.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-36.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-41.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-46.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-51.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-56.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-61.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-66.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-71.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-76.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-78.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-79.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-80.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-81.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-82.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-83.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-84.000000,0.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-85.000000,0.500000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-86.000000,4.500000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-87.000000,27.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-88.000000,81.500000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-89.000000,99.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-90.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-91.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-92.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-93.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-94.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-95.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-96.000000,100.000000,
802.11 A/G OFDM,5580000000.000000,20000000.000000,12Mbps,OFDM,234,-97.000000,100.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-15.000000,0.000000,2.614000
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-16.000000,0.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-17.000000,0.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-18.000000,0.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-19.000000,1.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-20.000000,0.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-21.000000,0.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-22.000000,0.000000,
802.11 A/G OFDM,5600000000.000000,20000000.000000,12Mbps,OFDM,234,-23.000000,0.000000,
