Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
5230000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.990000,6.160000,7.210000,0.000000,7.660000,7.030000,6.400000
5270000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,3.210000,-3.980000,-3.980000,10.610000,11.320000,0.000000,10.930000,10.540000,14.000000
5270000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.052000,0.000000,0.000000,0.150000,11.280000,12.160000,0.000000,10.080000,9.950000,13.480000
5270000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,5.370000,11.220000,11.720000,0.000000,11.320000,10.420000,10.920000
5270000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,6.260000,8.070000,8.900000,0.000000,8.870000,8.480000,9.170000
5270000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.048000,0.000000,0.000000,7.000000,7.310000,7.600000,0.000000,7.090000,6.860000,7.840000
5270000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,8.490000,8.480000,8.540000,0.000000,7.190000,7.090000,8.040000
5270000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,0.000000,0.000000,8.920000,6.870000,7.040000,0.000000,7.690000,6.460000,7.700000
5270000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.870000,5.930000,6.730000,0.000000,6.180000,6.070000,7.150000
5270000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.910000,5.900000,6.760000,0.000000,7.700000,7.400000,6.350000
5270000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,9.110000,5.750000,6.340000,0.000000,7.730000,7.550000,6.160000
5310000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.050000,0.500000,-1.120000,-1.120000,10.510000,11.440000,0.000000,11.110000,10.920000,14.280000
5310000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,4.930000,10.580000,11.330000,0.000000,10.490000,10.180000,13.110000
5310000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.490000,8.800000,9.330000,0.000000,9.330000,8.830000,9.200000
5310000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.048000,0.000000,0.000000,5.920000,6.540000,7.060000,0.000000,5.930000,5.660000,7.920000
5310000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.930000,6.720000,7.220000,0.000000,7.290000,6.930000,6.810000
5310000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.063000,0.050000,0.000000,0.000000,7.810000,6.040000,7.020000,0.000000,7.610000,7.680000,7.220000
5310000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,8.750000,6.940000,7.250000,0.000000,6.840000,5.820000,7.220000
5310000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,0.000000,0.000000,8.990000,6.130000,7.130000,0.000000,6.140000,5.870000,6.880000
5310000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.052000,0.000000,0.000000,9.640000,6.570000,6.940000,0.000000,6.520000,6.580000,7.480000
5310000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.050000,0.000000,0.000000,10.120000,7.230000,7.110000,0.000000,7.140000,6.630000,6.710000
5510000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.052000,6.250000,-5.840000,-5.840000,10.250000,10.760000,0.000000,9.960000,9.570000,13.280000
5510000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,1.140000,-2.410000,-2.410000,9.900000,10.650000,0.000000,11.430000,10.610000,12.520000
5510000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,3.850000,8.920000,9.890000,0.000000,10.710000,10.820000,10.160000
5510000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,4.400000,6.930000,7.640000,0.000000,8.050000,7.960000,7.280000
5510000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.380000,7.290000,7.430000,0.000000,7.220000,6.760000,7.120000
5510000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,6.260000,5.890000,6.720000,0.000000,7.070000,6.780000,7.580000
5510000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.590000,5.830000,6.660000,0.000000,6.830000,6.790000,7.540000
5510000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.240000,5.140000,5.610000,0.000000,6.960000,6.690000,8.530000
5510000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.051000,0.000000,0.000000,7.880000,6.890000,7.810000,0.000000,7.760000,7.510000,7.590000
5510000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.110000,6.240000,7.340000,0.000000,5.810000,5.420000,6.250000
5500000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,13.830000,-18.820000,-6.460000,26.710000,27.590000,0.000000,-13.190000,-18.820000,13.720000
5500000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,8.350000,-19.820000,-1.940000,27.040000,27.940000,0.000000,-13.610000,-19.820000,12.320000
5500000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.049000,7.850000,-19.620000,5.050000,26.560000,26.760000,0.000000,-13.880000,-19.620000,8.880000
5500000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,8.450000,-22.250000,4.540000,24.230000,24.850000,0.000000,-16.340000,-22.250000,7.800000
5500000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,8.820000,-22.480000,7.170000,24.320000,24.870000,0.000000,-16.940000,-22.480000,8.370000
5500000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,8.580000,-22.570000,7.330000,23.930000,24.110000,0.000000,-16.790000,-22.570000,7.420000
5500000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,8.650000,-21.640000,9.240000,23.230000,25.000000,0.640000,-16.120000,-21.640000,8.180000
5500000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.048000,8.680000,-21.970000,8.200000,19.970000,22.860000,0.120000,-16.640000,-21.970000,7.200000
5500000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,8.820000,-22.460000,8.940000,18.030000,20.550000,0.000000,-16.700000,-22.460000,5.460000
5500000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,8.480000,-22.320000,9.280000,17.210000,20.140000,0.000000,-17.490000,-22.320000,3.370000
5590000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,3.270000,-3.430000,-3.430000,9.840000,10.820000,0.000000,11.020000,10.770000,14.320000
5590000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,2.870000,-4.120000,-4.120000,11.770000,12.220000,0.000000,10.540000,10.190000,13.640000
5590000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.050000,0.000000,0.000000,4.120000,10.310000,10.610000,0.000000,11.290000,11.110000,10.170000
5590000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,4.900000,9.060000,9.110000,0.000000,9.630000,9.140000,8.620000
5590000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.053000,0.000000,0.000000,5.710000,6.600000,7.330000,0.000000,8.030000,7.610000,8.630000
5590000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,0.000000,0.000000,5.260000,5.460000,6.310000,0.000000,7.140000,5.600000,7.270000
5590000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.210000,6.900000,7.020000,0.000000,7.120000,6.840000,7.620000
5590000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,0.000000,0.000000,8.180000,5.900000,6.590000,0.000000,7.150000,6.840000,7.720000
5590000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.052000,0.000000,0.000000,7.130000,6.230000,7.100000,0.000000,7.530000,6.990000,7.260000
5590000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.051000,0.000000,0.000000,6.870000,5.680000,6.650000,0.000000,7.470000,7.260000,6.870000
5630000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,4.380000,-4.790000,-4.790000,8.940000,9.440000,0.000000,10.170000,9.950000,13.750000
5630000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.052000,4.440000,-5.290000,-5.290000,8.970000,9.390000,0.000000,10.020000,9.620000,13.590000
5630000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,0.000000,0.000000,4.360000,10.200000,11.210000,0.000000,11.580000,11.220000,11.420000
5630000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.650000,7.320000,8.030000,0.000000,9.070000,8.500000,8.770000
5630000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.110000,6.830000,7.530000,0.000000,8.400000,8.110000,8.820000
5630000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.450000,6.520000,7.430000,0.000000,7.330000,6.980000,8.250000
5630000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.048000,0.000000,0.000000,7.380000,6.660000,7.630000,0.000000,7.810000,7.450000,7.900000
5630000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.810000,6.490000,7.130000,0.000000,8.190000,7.820000,8.130000
5630000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,6.890000,5.490000,6.160000,0.000000,7.290000,6.770000,7.590000
5630000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.840000,5.370000,5.890000,0.000000,7.320000,7.120000,6.200000
5670000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,5.440000,-5.120000,-5.120000,9.620000,10.260000,0.000000,11.020000,10.570000,14.270000
5670000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,6.280000,-5.450000,-5.450000,9.110000,9.890000,0.000000,10.840000,10.420000,12.670000
5670000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,2.660000,8.170000,9.110000,0.000000,9.910000,9.880000,9.690000
5670000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.049000,0.000000,0.000000,3.430000,6.450000,7.120000,0.000000,7.250000,6.860000,8.230000
5670000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.960000,6.410000,7.140000,0.000000,7.690000,7.090000,8.560000
5670000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.048000,0.000000,0.000000,7.370000,8.360000,8.650000,0.000000,8.200000,7.350000,8.630000
5670000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.880000,6.880000,7.120000,0.000000,8.710000,8.530000,7.960000
5670000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.052000,0.000000,0.000000,7.550000,6.040000,6.820000,0.000000,6.270000,6.060000,8.290000
5670000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.590000,5.990000,6.590000,0.000000,9.270000,8.060000,8.130000
5670000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,0.000000,0.000000,7.920000,7.100000,7.390000,0.000000,7.740000,6.650000,6.930000
5755000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.050000,1.100000,-2.410000,-2.410000,8.700000,9.080000,0.000000,10.340000,9.540000,12.870000
5755000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,1.470000,-2.800000,-2.800000,7.570000,8.080000,0.000000,9.660000,9.440000,10.570000
5755000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,3.590000,8.030000,7.890000,0.000000,9.140000,8.130000,9.010000
5755000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.050000,0.000000,0.000000,4.830000,6.050000,6.920000,0.000000,7.090000,6.860000,8.150000
5755000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,6.580000,5.580000,6.570000,0.000000,7.710000,7.330000,8.300000
5755000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.860000,5.810000,6.770000,0.000000,8.760000,8.120000,8.640000
5755000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.060000,6.420000,7.180000,0.000000,7.850000,7.380000,9.780000
5755000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.240000,6.370000,7.210000,0.000000,7.130000,6.670000,8.370000
5755000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.064000,0.049000,0.000000,0.000000,7.610000,5.510000,6.630000,0.000000,7.650000,6.530000,7.200000
5755000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.920000,7.690000,7.550000,0.000000,7.770000,7.410000,7.380000
5795000000.000000,1.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,7.110000,-7.060000,-7.060000,8.620000,9.340000,0.000000,10.090000,10.000000,13.040000
5795000000.000000,2.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,2.970000,-5.120000,-5.120000,9.830000,9.930000,0.000000,10.220000,9.460000,11.180000
5795000000.000000,4.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,0.000000,0.000000,2.570000,7.280000,8.190000,0.000000,8.680000,8.620000,8.810000
5795000000.000000,6.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.051000,0.000000,0.000000,4.190000,6.450000,7.000000,0.000000,6.390000,6.130000,8.150000
5795000000.000000,8.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.450000,6.670000,7.250000,0.000000,7.150000,6.770000,8.660000
5795000000.000000,9.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.520000,5.900000,6.880000,0.000000,8.190000,7.820000,8.100000
5795000000.000000,10.000000,40000000.000000,MCS 0,Mixedmode,0.067000,0.051000,0.000000,0.000000,7.370000,6.600000,6.690000,0.000000,7.290000,6.060000,8.180000
5795000000.000000,12.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.700000,6.180000,6.810000,0.000000,7.410000,7.090000,8.590000
5795000000.000000,14.000000,40000000.000000,MCS 0,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.500000,5.940000,6.660000,0.000000,8.380000,8.070000,7.060000
5795000000.000000,15.000000,40000000.000000,MCS 0,Mixedmode,0.065000,0.051000,0.000000,0.000000,7.550000,5.280000,6.310000,0.000000,6.710000,6.750000,6.540000
5190000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,1.180000,12.940000,12.600000,0.000000,14.430000,13.360000,14.030000
5190000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.000000,0.000000,3.580000,12.800000,12.030000,0.000000,13.830000,13.410000,13.250000
5190000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.000000,0.000000,5.230000,9.500000,9.130000,0.000000,10.920000,9.680000,10.820000
5190000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,6.450000,7.120000,7.190000,0.000000,8.220000,7.850000,8.560000
5190000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.052000,0.000000,0.000000,7.820000,6.570000,6.500000,0.000000,8.320000,6.590000,8.010000
5190000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.720000,7.230000,7.020000,0.000000,7.320000,6.740000,7.060000
5190000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.049000,0.000000,0.000000,8.390000,7.010000,6.660000,0.000000,7.550000,7.200000,8.100000
5190000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.085000,0.050000,0.000000,0.000000,8.140000,6.970000,6.400000,0.000000,6.880000,5.830000,7.360000
5190000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.370000,6.510000,6.270000,0.000000,7.920000,6.640000,5.960000
5190000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.051000,0.000000,0.000000,8.560000,6.960000,7.150000,0.000000,7.290000,6.350000,5.610000
5230000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,1.400000,11.840000,11.700000,0.000000,13.640000,12.210000,12.520000
5230000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.050000,0.000000,0.000000,5.980000,12.820000,12.310000,0.000000,14.090000,12.020000,12.470000
5230000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.970000,9.490000,9.070000,0.000000,11.010000,9.020000,10.230000
5230000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,6.890000,7.290000,7.190000,0.000000,9.130000,7.290000,7.920000
5230000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.049000,0.000000,0.000000,7.140000,5.940000,5.550000,0.000000,6.990000,6.380000,7.930000
5230000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,9.650000,6.510000,5.950000,0.000000,7.970000,5.930000,7.600000
5230000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.051000,0.000000,0.000000,8.520000,6.390000,6.290000,0.000000,8.100000,6.330000,7.540000
5230000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.049000,0.000000,0.000000,8.100000,6.890000,6.590000,0.000000,7.270000,6.470000,6.610000
5230000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.130000,6.740000,6.490000,0.000000,7.170000,6.260000,5.670000
5230000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,9.090000,5.490000,5.850000,0.000000,7.270000,6.500000,6.050000
5270000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,2.840000,-5.520000,-5.520000,12.240000,12.340000,0.000000,13.690000,12.010000,13.140000
5270000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,1.220000,11.610000,11.290000,0.000000,12.960000,12.660000,12.850000
5270000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.980000,10.140000,10.020000,0.000000,10.940000,9.840000,10.120000
5270000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.000000,0.000000,5.960000,6.400000,5.940000,0.000000,7.360000,6.840000,7.730000
5270000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,7.160000,5.940000,5.470000,0.000000,7.560000,5.890000,7.200000
5270000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,8.470000,6.540000,6.060000,0.000000,6.990000,5.240000,7.640000
5270000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,8.280000,5.750000,5.440000,0.000000,7.000000,6.170000,7.430000
5270000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,7.300000,5.830000,5.430000,0.000000,6.870000,5.700000,7.000000
5270000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.050000,0.000000,0.000000,7.270000,6.290000,5.720000,0.000000,7.250000,6.670000,7.480000
5270000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.050000,0.000000,0.000000,9.300000,6.720000,6.800000,0.000000,7.790000,7.200000,4.920000
5310000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.570000,-1.060000,-1.060000,10.790000,10.380000,0.000000,11.490000,10.540000,11.900000
5310000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.140000,12.660000,12.880000,0.000000,12.360000,11.840000,12.340000
5310000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.000000,0.000000,5.150000,7.990000,7.680000,0.000000,10.340000,8.710000,8.800000
5310000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,5.670000,6.440000,6.150000,0.000000,7.170000,5.210000,7.440000
5310000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.049000,0.000000,0.000000,8.020000,5.990000,5.810000,0.000000,6.170000,5.690000,7.260000
5310000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,8.970000,6.320000,6.320000,0.000000,8.430000,6.530000,7.970000
5310000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.000000,5.820000,5.910000,0.000000,6.700000,5.990000,7.140000
5310000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,8.700000,6.570000,6.870000,0.000000,7.650000,6.550000,7.400000
5310000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.070000,0.049000,0.000000,0.000000,9.110000,7.240000,6.700000,0.000000,8.210000,6.810000,6.780000
5310000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.000000,0.000000,9.770000,6.850000,7.030000,0.000000,7.600000,6.150000,6.530000
5510000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.049000,7.310000,-7.690000,-7.690000,10.610000,10.670000,0.000000,13.120000,11.320000,12.020000
5510000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.270000,-1.540000,-1.540000,10.960000,10.530000,0.000000,12.660000,11.700000,11.840000
5510000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.051000,0.000000,0.000000,4.210000,8.420000,8.390000,0.000000,9.690000,8.850000,9.520000
5510000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.220000,4.980000,5.390000,0.000000,7.230000,6.390000,8.240000
5510000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.720000,6.350000,6.290000,0.000000,7.350000,7.170000,7.520000
5510000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.050000,0.000000,0.000000,7.330000,5.520000,5.360000,0.000000,6.400000,5.310000,7.850000
5510000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,0.000000,0.000000,8.370000,6.630000,6.180000,0.000000,7.280000,5.970000,8.200000
5510000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.300000,6.000000,5.750000,0.000000,7.130000,6.050000,7.650000
5510000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,7.460000,6.180000,6.420000,0.000000,6.890000,5.600000,7.200000
5510000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.430000,5.820000,5.950000,0.000000,7.310000,6.180000,5.690000
5500000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.050000,9.390000,-17.020000,-3.540000,27.760000,27.690000,0.000000,-10.530000,-17.020000,12.780000
5500000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.051000,7.180000,-18.270000,0.450000,27.180000,27.800000,0.000000,-11.400000,-18.270000,11.530000
5500000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.053000,7.820000,-19.840000,3.760000,26.030000,26.300000,0.000000,-13.230000,-19.840000,9.230000
5500000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,8.280000,-21.450000,5.030000,24.670000,24.150000,0.000000,-16.610000,-21.450000,7.770000
5500000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,8.780000,-22.130000,6.170000,23.530000,23.410000,0.000000,-16.980000,-22.130000,7.360000
5500000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,8.820000,-22.060000,7.690000,23.500000,23.870000,0.000000,-16.620000,-22.060000,7.070000
5500000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,8.650000,-22.520000,8.410000,22.400000,22.090000,0.000000,-16.860000,-22.520000,6.420000
5500000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.049000,8.950000,-22.340000,8.010000,20.700000,21.370000,0.000000,-16.770000,-22.340000,6.840000
5500000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,8.520000,-22.420000,7.600000,18.260000,19.910000,0.000000,-16.470000,-22.420000,5.960000
5500000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,8.250000,-21.280000,9.260000,17.740000,21.250000,0.000000,-17.090000,-21.280000,5.030000
5590000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,2.400000,-3.880000,-3.880000,12.490000,12.170000,0.000000,13.110000,12.440000,13.520000
5590000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.066000,1.840000,-4.430000,-4.430000,12.680000,12.120000,0.000000,14.200000,12.680000,12.330000
5590000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,4.910000,9.760000,9.160000,0.000000,11.770000,10.380000,9.880000
